gvkey,fyear,tic,conm,oiadp,at,ind
31550,2015,MENB,MENDOCINO BREWING CO INC,-0.653,17.036,30
31560,2015,TRK,SPEEDWAY MOTORSPORTS INC,78.684,1539.197,25
31564,2015,ACIW,ACI WORLDWIDE INC,144.328,1990.212,45
31567,2015,STRT,STRATTEC SECURITY CORP,31.507,235.429,25
31585,2015,BY,BYLINE BANCORP INC,16.724,2479.87,40
31587,2015,DLTR,DOLLAR TREE INC,1245.5,15901.2,25
31593,2015,FWVB,FIRST WEST VIRGINIA BANCORP,4.583,345.394,40
31596,2015,UCM1,COMMONWEALTH EDISON CO,1026,26532,55
31606,2015,ESQ,ESQUIRE FINCL HOLD INC,6.107,352.65,40
31607,2015,NATI,NATIONAL INSTRUMENTS CORP,139.255,1453.856,45
31624,2015,APRN,BLUE APRON HOLDNG INC,-46.898,164.973,25
31628,2015,MRSN,MERSANA THRPEUTIC INC,-16.341,14.409,35
31629,2015,RDI,READING INTL INC  -CL A,23.154,375.091,50
31631,2015,TNTRQ,TINTRI INC,-96.181,158.157,45
31673,2015,ABC,AMERISOURCEBERGEN CORP,1302.495,27736.157,35
31674,2015,PCMI,PCM INC,5.867,600.173,45
31692,2015,MBFI,MB FINANCIAL INC/MD,305.046,15585.007,40
31702,2015,YCB,YOUR COMMUNITY BANKSHARES,27.682,1556.015,40
31703,2015,GFED,GUARANTY FED BANCSHARES INC,12.334,652.835,40
31716,2015,WEFP,WELLS FINANCIAL CORP,7.254,274.779,40
31717,2015,IRS,IRSA INVERSIONES Y REPSTN SA,145.611,1053.839,60
31718,2015,ATLO,AMES NATIONAL CORP,27.443,1326.747,40
31738,2015,TAIT,TAITRON COMPONENTS  -CL A,-0.339,18.049,45
31743,2015,ANAD,ANADIGICS INC,-22.466,31.836,45
31744,2015,JXSB,JACKSONVILLE BANCORP INC/MD,6.199,308.642,40
31752,2015,CBZ,CBIZ INC,63.884,998.2,20
31758,2015,STAY1,ESH HOSPITALITY INC,407.789,4316.549,60
31764,2015,BMRC,BANK OF MARIN BANCORP,42.031,2031.134,40
31772,2015,NEWA,NEWATER TECHNOLOGY INC,1.571,10.662,20
31774,2015,BHF,BRIGHTHOUSE FINANL INC,1596,226725,40
31802,2015,DLPH,DELPHI TECHNOLOGIES PLC,515,3001,25
31803,2015,ADV,ADVANTAGE SOLUTION-REDH,193.517,5887.02,25
31819,2015,CGBD,TCG BDC INC,47.004,1104.032,40
31820,2015,CPUL,COMPULAB LTD - REDH,1.992,23.913,45
31823,2015,VNTR,VENATOR MATERIALS PLC,-133,3413,15
31826,2015,ZKIN,ZK INTERNATIONAL GROUP,7.606,36.702,15
31839,2015,FFBW,FFBW INC,3.178,242.695,40
31843,2015,HLIT,HARMONIC INC,-10.154,524.957,45
31845,2015,RNGR,RANGER ENERGY SERVICES,-4.8,54,10
31846,2015,DRI,DARDEN RESTAURANTS INC,618.9,4582.6,25
31881,2015,FEIC,FEI CO,180.716,1349.849,45
31882,2015,PTGCY,PHAROL SGPS SA,-9.35,335.699,50
31887,2015,RMD,RESMED INC,419.265,2184.26,35
31895,2015,BHB,BAR HARBOR BANKSHARES,27.773,1580.055,40
31958,2015,SAFE,SAFETY INCOME AND GROWTH INC,12.946,144.256,60
31966,2015,TRTX,TPG RE FINANCE TRT INC,108.531,2119.753,40
31994,2015,GPMT,GRANITE POINT MORTGE TRS INC,0.685,722.744,40
32006,2015,FSPR,FOUR SPRINGS CAP TR -REDH,2.216,149.803,60
32046,2015,AKCA,AKCEA THERAPEUTICS INC,-61.438,66.067,35
32102,2015,RDFN,REDFIN CORP,-30.289,125.054,60
32130,2015,CMTA,CLEMENTIA PHARMACEUTICALS,-19.711,60.657,35
32154,2015,JBGS,JBG SMITH PPTYS,100.871,3575.878,60
32192,2015,YOGA,YOGAWORKS INC,-7.265,65,25
32193,2015,CLXT,CALYXT INC,-5.814,25.995,35
32194,2015,CURV,TORRID INC -REDH,20.718,218.004,25
32219,2015,PETQ,PETIQ INC,-13.03,92.335,35
32238,2015,EFBI,EAGLE FINANCIAL BANCORP,2.123,109.696,40
32253,2015,PDLB,PDL COMMUNITY BANCORP,8.871,703.157,40
32280,2015,STRZA,STARZ,409.7,1564.2,25
32283,2015,CIFS,CHINA INT NATNWD FIN SVC INC,5.822,30.645,40
32285,2015,PQG,PQ GROUP HOLDINGS INC,69.045,1007.636,15
32286,2015,BJS,BJ SERVICES INC- REDH,-3.854,12.141,10
32287,2015,MNSI,IMPERIAL GDN&RSRT INC - REDH,-1.444,63.044,25
32294,2015,RETO,RETO ECO SOLUTIONS INC,3.59,50.248,15
32295,2015,VNCR,VENCORE HOLDING CORP -REDH,77.787,989.266,45
32303,2015,QES,QUINTANA ENERGY SVC INC,-49.14,376.337,10
32315,2015,PETZ,TDH HOLDINGS INC,0.676,10.24,30
32332,2015,DESP,DESPEGAR COM CORP,-54.367,348.215,25
32334,2015,ZLAB,ZAI LAB LIMITED -ADS,-16.349,13.94,35
32351,2015,PSND,PREFERRED SANDS INC -REDH,-7.628,347.632,10
32352,2015,HBB,HAMILTON BEACH BND HDNG,35.527,310.128,25
32366,2015,SECO,SECOO HOLDING LTD -ADS,-32.694,151.77,25
32371,2015,RYB,RYB EDUCATION INC,-1.079,73.834,25
32372,2015,CEIX,CONSOL ENERGY INC,434.039,2867.733,10
32378,2015,NITE,NIGHTSTAR THRPUTC -ADS,-9.324,14.072,35
32380,2015,HAIR,RESTORATION ROBOTIC INC,-20.525,26.477,35
32381,2015,NCNA,NUCANA PLC -ADS,-10.184,46.723,35
32382,2015,ROKU,ROKU INC,-35.943,176.511,25
32383,2015,DCPH,DECIPHERA PHRMCTAL INC,-17.61,26.79,35
32413,2015,BPMP,BP MIDSTREAM PARTNERS,77.492,86.047,10
32414,2015,MOLC,MOLINO CANUELAS -ADR -REDH,92.45,1410.22,30
32419,2015,HMP,HOWARD MIDSTREAM PTNS -REDH,52.407,1258.512,10
32451,2015,OPTN,OPTINOSE INC,-28.077,16.009,35
32469,2015,SWCH,SWITCH INC,79.559,647.578,45
32502,2015,ANGI,ANGI HOMESERVICES INC,-1.568,203.576,50
32519,2015,MCB,METROPOLITAN BANK HLDNG,12.368,964.788,40
32524,2015,AQ,AQUANTIA CORP,3.994,66.565,45
32526,2015,MDB,MONGODB INC,-72.738,156.813,45
32528,2015,FNKO,FUNKO INC,48.948,505.33,25
32529,2015,ALNA,ALLENA PHARMACEUTICALS,-13.905,70.008,35
32530,2015,ALTR,ALTAIR ENGINEERING INC,14.947,221.85,45
32541,2015,CARG,CARGURUS INC,-2.528,77.781,50
32545,2015,REDU,RISE EDN CYN LTD -ADS,-7.641,206.202,25
32546,2015,SE,SEA LTD - ADR,-83.06,429.87,50
32547,2015,NEXA,NEXA RESOURCES SA,164.459,5657.1,15
32557,2015,FSCT,FORESCOUT TECH INC,-18.078,170.87,45
32574,2015,EYE,NATIONAL VISION HLDGS INC,50.853,1475.595,25
32592,2015,FAT,FAT BRANDS INC,6.234,22.976,25
32600,2015,CBTX,CBTX INC,48.47,2882.625,40
32610,2015,AQUA,EVOQUA WATER TECH,3.516,1039.871,20
32615,2015,FEDU,FOUR SEASONS EDN -ADR,0.955,13.881,25
32619,2015,MBIN,MERCHANTS BANCORP,54.592,2269.442,40
32625,2015,PPDF,PPDAI GROUP INC -ADR,-22.371,113.761,40
32639,2015,SOGO,SOGOU INC,101.788,413.971,50
32641,2015,SAIL,SAILPOINT TECHNO HLDG,-8.173,371.504,45
32654,2015,JT,JIANPU TECH -ADR,-30.286,10.823,40
32661,2015,WSPT,WORKSPACE PROPERTY -REDH,10.924,264.705,60
32675,2015,SEND,SENDGRID INC,-5.658,24.676,45
32698,2015,SBT,STERLING BANCORP INC,43.918,1712.008,40
32741,2015,ICLK,ICLICK INTRC ASIA -ADR,-21.525,146.11,50
32747,2015,AVI,ADVNTAGE INSURANCE INC -REDH,1.759,435.275,40
32748,2015,NMRK,NEWMARK GROUP INC,-8.982,1657.93,60
32750,2015,LX,LEXINFINTECH HLDG -ADR,-61.336,589.256,40
32751,2015,ILPT,INDSTRL LGST PRPT TRST,73.776,1443.217,60
32763,2015,LBC,LUTHER BURBANK CORP,54.004,4362.885,40
32775,2015,DNLI,DENALI THERAPEUTCS INC,-15.179,36.683,35
32860,2015,VIEMF,VIEMED HEALTHCARE,10.899,22.413,35
32879,2015,HUD,HUDSON LTD,47.8,1496.5,25
32884,2015,PAGS,PAGSEGURO DIGITAL LTD,-40.8,328.516,45
32886,2015,GTES,GATES INDUSTRIAL CORP PLC,251.6,6565.6,20
32889,2015,MNLO,MENLO THERAPEUTICS INC,-4.608,43.885,35
32893,2015,TFIG,TFI TB GDA YTRMLR -ADR -REDH,8.91,526.704,25
32894,2015,SLDB,SOLID BIOSCIENCES INC,-6.564,55.696,35
32895,2015,ARMO,ARMO BIOSCIENCES INC,-27.491,46.075,35
32919,2015,EOLS,EVOLUS INC,-30.98,81.301,35
32935,2015,CDLX,CARDLYTICS INC,-39.639,82.29,50
32936,2015,HMI,HUAMI CORP -ADS,-6.193,81.676,45
32937,2015,VPRL,VISTA PRPNTS AND LGSTC -REDH,36.303,122.731,10
32938,2015,WHD,CACTUS INC,42.205,177.559,10
32939,2015,IPSC,IPSCO TUBULARS INC -REDH,-125.633,844.697,10
32980,2015,COLD,AMERICOLD REALTY TRUST,112.453,2398.536,60
33067,2015,FTSI,FTS INTERNATIONAL INC,-309.7,907.4,10
33439,2015,PRSP,PERSPECTA INC,22,1512,45
33476,2015,JRSH,JERASH HOLDINGS (US),9.075,25.021,25
60800,2015,SBGI,SINCLAIR BROADCAST GP  -CL A,432.314,5432.315,50
60844,2015,CEPU,CENTRAL PUERTO SA,85.097,727.055,55
60888,2015,GLOW,GLOWPOINT INC,-0.351,20.231,50
60894,2015,CAM,CAMERON INTERNATIONAL CORP,1232,11500,10
60900,2015,DISH,DISH NETWORK CORP,1971.303,22886.71,50
60902,2015,HA,HAWAIIAN HOLDINGS INC,426.103,2509.71,20
60911,2015,NHTC,NATURAL HEALTH TRENDS CORP,47.877,124.152,30
60914,2015,LSI,LIFE STORAGE INC,150.695,2122.172,60
60923,2015,PLAY,DAVE & BUSTER'S ENTMT INC,110.036,1004.535,25
60931,2015,SYX,SYSTEMAX INC,4.2,710.1,20
60938,2015,NIDB,NORTHEAST INDIANA BANCORP,6.775,284.171,40
60953,2015,GTPS,GREAT AMERICAN BANCORP INC,2.028,182.084,40
60972,2015,CNK1,CINEMARK USA INC,442.78,4127.632,50
60979,2015,WAB,WABTEC CORP,607.567,3300.335,20
60983,2015,AMRB,AMERICAN RIVER BANKSHARES,11.191,634.64,40
60990,2015,BNCC,BNCCORP INC,27.607,904.246,40
61004,2015,ACTG,ACACIA RESEARCH CORP,-43.601,347.901,20
61028,2015,WSTG,WAYSIDE TECHNOLOGY GROUP INC,8.51,94.082,45
61030,2015,DSWL,DESWELL INDUSTRIES INC,-4.6,87.571,45
61034,2015,TK,TEEKAY CORP,709.324,13061.248,10
61055,2015,AUBN,AUBURN NATIONAL BANCORP,14.768,817.189,40
61064,2015,6033B,LRI HOLDINGS INC,-11.368,389.524,25
61067,2015,CIB,BANCOLOMBIA SA,2052.144,61346.074,40
61069,2015,ATEA,ASTEA INTERNATIONAL INC,-2.98,11.421,45
61077,2015,GVP,GSE SYSTEMS INC,0.042,39.371,45
61122,2015,DIT,AMCON DISTRIBUTING CO,11.535,120.184,25
61129,2015,RWT,REDWOOD TRUST INC,162.371,6231.027,40
61140,2015,WINT,WINDTREE THERAPEUTICS INC,-39.834,44.377,35
61153,2015,EAF,GRAFTECH INTERNATIONAL LTD,-28.508,1422.015,20
61155,2015,AAWW,ATLAS AIR WORLDWIDE HLDG INC,246.811,4164.403,20
61163,2015,SHO,SUNSTONE HOTEL INVESTORS INC,190.197,3863.251,60
61179,2015,KFRC,KFORCE INC,73.867,351.822,20
61181,2015,IART,INTEGRA LIFESCIENCES HLDGS,117.155,1774.704,35
61188,2015,HPT,HOSPITALITY PROPERTIES TRUST,338.64,6407.597,60
61192,2015,BREW,CRAFT BREW ALLIANCE INC,4.264,190.334,30
61214,2015,ASML,ASML HOLDING NV,1609.233,14437.074,45
61225,2015,FETM,FENTURA FINANCIAL INC,10.267,446.402,40
61285,2015,BTN,BALLANTYNE STRONG INC,0.175,66.864,50
61302,2015,ACGL,ARCH CAPITAL GROUP LTD,554.63,23177.27,40
61321,2015,SMSI,SMITH MICRO SOFTWARE INC,-2.538,24.473,45
61325,2015,MD,MEDNAX INC,558.868,4547.214,35
61338,2015,CVOVQ,CENVEO INC,97.469,1079.915,20
61350,2015,CRAY,CRAY INC,41.004,694.175,45
61356,2015,NOVT,NOVANTA INC,37.187,416.045,45
61380,2015,ERIE,ERIE INDEMNITY CO  -CL A,232.541,1407.296,40
61381,2015,APGI,AMERICAN POWER GROUP CORP,-4.347,11.12,20
61388,2015,RE,EVEREST RE GROUP LTD,1230.269,21426.175,40
61394,2015,SRNN,SOUTHERN BANC CO INC,0.447,97.165,40
61399,2015,MYGN,MYRIAD GENETICS INC,154.1,766.2,35
61400,2015,ZCOM,IMPRESO INC,0.757,26.858,15
61406,2015,RNR,RENAISSANCERE HOLDINGS LTD,573.71,11560.871,40
61408,2015,THG,HANOVER INSURANCE GROUP INC,485.2,13790.9,40
61409,2015,DO,DIAMOND OFFSHRE DRILLING INC,573.855,7164.889,10
61418,2015,RICK,RCI HOSPITALITY HLDGS INC,26.908,270.812,25
61420,2015,POOL,POOL CORP,216.222,936.031,25
61439,2015,RSYS,RADISYS CORP,-9.045,167.069,45
61440,2015,KKPNY,KONINKLIJKE KPN NV,917.586,19325.762,50
61452,2015,BAP,CREDICORP LTD,2146.427,46378.194,40
61483,2015,DVA,DAVITA INC,1880.134,18514.875,35
61487,2015,BANR,BANNER CORP,133.802,9796.298,40
61490,2015,OPK,OPKO HEALTH INC,-86.731,2799.614,35
61494,2015,HSIC,SCHEIN (HENRY) INC,768.903,6504.74,35
61496,2015,MLSS,MILESTONE SCIENTIFIC INC,-3.056,12.809,35
61513,2015,SNDK,SANDISK CORP,758.942,9230.761,45
61519,2015,SWM,SCHWEITZER-MAUDUIT INTL INC,120.2,1290,15
61536,2015,PNTR,POINTER TELOCATION LTD,6.982,103.438,20
61544,2015,ASFI,ASTA FUNDING INC,7.245,237.372,40
61548,2015,TLK,TELEKOMUNIKASI INDONESIA,2384,12048,50
61552,2015,LXK,LEXMARK INTL INC  -CL A,169.9,3912.4,45
61562,2015,AEIS,ADVANCED ENERGY INDS INC,106.854,462.688,45
61567,2015,EL,LAUDER (ESTEE) COS INC -CL A,1618.9,8239.2,30
61574,2015,WAT,WATERS CORP,582.7,4268.677,35
61576,2015,HW,HEADWATERS INC,102.107,979.019,15
61581,2015,SAM,BOSTON BEER INC  -CL A,156.432,645.4,30
61585,2015,FFIC,FLUSHING FINANCIAL CORP,97.68,5704.634,40
61586,2015,IMH,IMPAC MORTGAGE HOLDINGS INC,310.597,5211.317,40
61587,2015,IVAC,INTEVAC INC,-8.834,97.681,45
61591,2015,NTAP,NETAPP INC,424,10037,45
61600,2015,PRXL,PAREXEL INTERNATIONAL CORP,216.394,1865.021,35
61616,2015,E,ENI SPA,-3763.73,146370.633,10
61635,2015,NWPX,NORTHWEST PIPE CO,-34.073,259.38,20
61646,2015,WSTL,WESTELL TECH INC  -CL A,-16.473,86.031,45
61655,2015,NVAX,NOVAVAX INC,-157.236,386.038,35
61662,2015,LTRE,LEARNING TREE INTL INC,-9.691,43.921,25
61676,2015,CTXS,CITRIX SYSTEMS INC,573.522,5481.438,45
61685,2015,NUAN,NUANCE COMMUNICATIONS INC,92.957,5585.345,45
61693,2015,HTLF,HEARTLAND FINANCIAL USA INC,138.16,7694.754,40
61709,2015,SMID,SMITH-MIDLAND CORP,1.576,18.85,15
61711,2015,TGTX,TG THERAPEUTICS INC,-63.18,113.473,35
61712,2015,BDR,BLONDER TONGUE LABS INC,-6.4,16.23,45
61726,2015,ADEP,ADEPT TECHNOLOGY INC,-4.56,33.757,20
61732,2015,MSM,MSC INDUSTRIAL DIRECT  -CL A,384.036,2101.206,20
61735,2015,SGU,STAR GROUP LP,110.84,707.032,55
61739,2015,HIG,HARTFORD FINANCIAL SERVICES,2129,228348,40
61743,2015,KFS,KINGSWAY FINANCIAL SVCS INC,-10.218,241.022,40
61745,2015,IPXL,IMPAX LABORATORIES INC,107.491,1922.487,35
61759,2015,CLB,CORE LABORATORIES NV,187.682,625.258,10
61763,2015,RDEN,ELIZABETH ARDEN INC,-48.339,813.224,30
61766,2015,ASTC,ASTROTECH CORP,-16.111,44.218,20
61796,2015,SOMC,SOUTHERN MICH BANCORP INC,12.271,582.771,40
61811,2015,SCCO,SOUTHERN COPPER CORP,1414.8,12593.2,15
61814,2015,BESIY,BESI-BE SEMICONDUCTOR INDS,59.285,469.897,45
61815,2015,BYFC,BROADWAY FINANCIAL CORP/DE,8.348,402.912,40
61836,2015,TTNP,TITAN PHARMACEUTICALS INC,-6.759,13.287,35
61839,2015,APU,AMERIGAS PARTNERS  -LP,349.354,4141.712,55
61870,2015,OTEX,OPEN TEXT CORP,361.534,4388.495,45
61880,2015,INBP,INTEGRATED BIOPHARMA INC,0.933,11.623,30
61899,2015,IDRA,IDERA PHARMACEUTICALS INC,-48.846,92.276,35
61902,2015,NICE,NICE LTD,167.644,1849.613,45
61925,2015,IDSA,INDUSTRIAL SERVICES AMER INC,-8.087,19.434,20
61939,2015,SBFC,SOUTHEASTERN BANK FINL CORP,41.747,1840.365,40
61971,2015,ENG,ENGLOBAL CORP,2.1,52.2,10
61994,2015,9352B,UNITED STATES POSTAL SERVICE,-4898,24014,20
62016,2015,SZMK,SIZMEK INC,-21.206,177.985,25
62057,2015,WYY,WIDEPOINT CORP,-5.462,50.858,45
62072,2015,APT,ALPHA PRO TECH LTD,1.475,39.134,20
62123,2015,PBHC,PATHFINDER BANCORP INC,8.819,623.254,40
62139,2015,PLBC,PLUMAS BANCORP,14.014,599.286,40
62168,2015,IRIX,IRIDEX CORP,0.288,41.823,35
62169,2015,LNDC,LANDEC CORP,14.214,343.47,30
62204,2015,TGC,TENGASCO INC,-17.331,12.003,10
62213,2015,USAT,USA TECHNOLOGIES INC,0.17,73.835,45
62217,2015,LPTH,LIGHTPATH TECHNOLOGIES INC,-0.262,12.715,45
62221,2015,CMCO,COLUMBUS MCKINNON CORP,52.806,773.044,20
62243,2015,UNTY,UNITY BANCORP INC,22.237,1084.866,40
62262,2015,FORD,FORWARD INDUSTRIES INC,-1.013,12.778,25
62263,2015,ALXN,ALEXION PHARMACEUTICALS INC,682.398,13133.23,35
62266,2015,CSGS,CSG SYSTEMS INTL INC,116.214,877.233,45
62290,2015,REV,REVLON INC  -CL A,266.6,2014.3,30
62302,2015,SGRP,SPAR GROUP INC,3.265,43.406,50
62311,2015,NSFDF,NXT ENERGY SOLUTIONS INC,4.223,28.239,10
62315,2015,MLGF,MALAGA FINANCIAL CORP,23.7,984.382,40
62337,2015,IAG,IAMGOLD CORP,-746.5,3251.4,15
62365,2015,FNRN,FIRST NORTHN CMNTY BANCORP,18.096,1044.625,40
62374,2015,IRM,IRON MOUNTAIN INC,584.708,6350.587,60
62378,2015,HUBG,HUB GROUP INC  -CL A,117.93,1301.146,20
62391,2015,ELNK,EARTHLINK HOLDINGS CORP,39.546,734.652,45
62396,2015,IDT,IDT CORP,26.101,485.682,50
62475,2015,ABUS,ARBUTUS BIOPHARMA CORP,-53.659,712.291,35
62494,2015,PRGX,PRGX GLOBAL INC,5.074,80.391,45
62498,2015,ELLO,ELLOMAY CAPITAL LTD,2.306,160.327,55
62501,2015,SPH,SUBURBAN PROPANE PRTNRS  -LP,200.6,2485.73,55
62516,2015,CENX,CENTURY ALUMINUM CO,12.763,1752.468,15
62525,2015,HEB,HEMISPHERX BIOPHARMA INC,-16.65,22.804,35
62527,2015,AMFC,AMB FINANCIAL CORP,3.875,189.936,40
62549,2015,KVHI,KVH INDUSTRIES INC,3.208,226.277,45
62553,2015,OCC,OPTICAL CABLE CORP,-2.258,45.029,45
62575,2015,FFDF,FFD FINANCIAL CORP,5.971,272.708,40
62582,2015,ALJJ,ALJ REGIONAL HOLDINGS INC,9.463,202.902,45
62592,2015,PLX,PROTALIX BIOTHERAPEUTICS INC,-23.67,97.253,35
62618,2015,CWCO,CONSOLIDATED WATER CO INC,8.468,161.617,55
62626,2015,EPM,EVOLUTION PETROLEUM CORP,8.855,69.883,10
62634,2015,AABA,ALTABA INC,-134.934,45203.966,25
62640,2015,LORL,LORAL SPACE & COMMUNICATIONS,-6.102,214.618,50
62646,2015,CWBC,COMMUNITY WEST BANCSHARES,17.028,621.213,40
62654,2015,SASR,SANDY SPRING BANCORP INC,85.541,4655.38,40
62655,2015,DF,DEAN FOODS CO,223.115,2528.015,30
62666,2015,STRM,STREAMLINE HEALTH SOLUTIONS,-5.622,50.146,35
62686,2015,CRR,CARBO CERAMICS INC,-109.624,836.369,10
62689,2015,TRV,TRAVELERS COS INC,5113,100184,40
62723,2015,TCX,TUCOWS INC,19.015,129.13,45
62730,2015,PLCM,POLYCOM INC,99.865,1782.247,45
62732,2015,SYKE,SYKES ENTERPRISES INC,94.181,947.772,45
62745,2015,JAKK,JAKKS PACIFIC INC,30.53,505.9,25
62755,2015,BSF,BEAR STATE FINANCIAL INC,30.062,1920.216,40
62823,2015,FCN,FTI CONSULTING INC,163.311,2229.018,20
62844,2015,GSH,GUANGSHEN RAILWAY CO LTD,242.111,4931.192,20
62895,2015,PFBI,PREMIER FINANCIAL BANCORP,33.003,1244.693,40
62897,2015,TUP,TUPPERWARE BRANDS CORP,336.7,1598.2,25
62919,2015,MFIN,MEDALLION FINANCIAL CORP,26.248,689.05,40
62921,2015,NBIX,NEUROCRINE BIOSCIENCES INC,-94.202,474.785,35
62948,2015,EXAC,EXACTECH INC,22.297,277.242,35
62956,2015,BOSC,BOS BETTER ONLINE SOLUTIONS,0.688,16.825,45
62965,2015,SSNC,SS&C TECHNOLOGIES HLDGS INC,164.738,5802.242,45
62979,2015,SBSI,SOUTHSIDE BANCSHARES INC,75.502,5162.076,40
62990,2015,AFFX,AFFYMETRIX INC,26.203,546.891,35
63000,2015,RUSHA,RUSH ENTERPRISES INC,121.82,2852.008,20
63005,2015,AVDL,AVADEL PHARMACEUTICALS -ADR,102.404,214.977,35
63058,2015,SBFG,SB FINANCIAL GROUP INC,16.689,733.071,40
63080,2015,ANSS,ANSYS INC,354.479,2729.904,45
63081,2015,ARDM,ARADIGM CORP,-17.141,35.626,35
63083,2015,ELGX,ENDOLOGIX INC,-47.842,335.817,35
63099,2015,BVSN,BROADVISION INC,-9.66,32.21,45
63120,2015,AXAHY,AXA SA,9370.232,963269.313,40
63123,2015,GWR,GENESEE & WYOMING INC  -CL A,397.17,6795.604,20
63135,2015,DCOM,DIME COMMUNITY BANCSHARES,93.006,5032.872,40
63138,2015,GLAE,GLASSBRIDGE ENTERPRISES INC,-50.5,168.4,45
63139,2015,TRQ,TURQUOISE HILL RESOURCES LTD,209.442,8240.095,15
63144,2015,ICTSF,ICTS INTERNATIONAL NV,-0.793,42.349,20
63165,2015,KTYB,KENTUCKY BANCSHARES INC,17.479,974.684,40
63169,2015,DASTY,DASSAULT SYSTEMS SA,701.021,6853.582,45
63172,2015,FDS,FACTSET RESEARCH SYSTEMS INC,335.072,736.671,40
63178,2015,PROV,PROVIDENT FINANCIAL HOLDINGS,25.188,1174.555,40
63185,2015,CHKP,CHECK POINT SOFTWARE TECHN,839.717,5069.88,45
63186,2015,QGEN,QIAGEN NV,177.968,4189.678,35
63197,2015,HWEN,HOME FINANCIAL BANCORP,1.073,64.91,40
63224,2015,CVCY,CENTRAL VALLEY CMNTY BANCORP,14.296,1276.736,40
63232,2015,OCFC,OCEANFIRST FINANCIAL CORP,46.986,2593.068,40
63268,2015,KDUS,CADUS CORPORATION,-0.617,41.905,25
63272,2015,CPKF,CHESAPEAKE FINL SHARES INC,21.36,679.058,40
63288,2015,FFG,FBL FINANCIAL GROUP INC-CL A,156.218,9132.004,40
63290,2015,PEGA,PEGASYSTEMS INC,60.491,627.758,45
63338,2015,STRA,STRATEGIC EDUCATION INC,69.698,248.434,25
63383,2015,HDYNQ,HYPERDYNAMICS CORP,-13.394,34.096,10
63388,2015,WHLM,WILHELMINA INTERNATIONAL INC,2.395,43.77,20
63395,2015,HLAN,HEARTLAND BANCCORP,14.962,729.497,40
63402,2015,CHBH,CROGHAN BANCSHARES INC,18.081,797.412,40
63405,2015,GERN,GERON CORP,0.747,148.76,35
63412,2015,BSIRY,ALON BLUE SQUARE ISRAEL,11.033,1730.314,60
63417,2015,TTEC,TTEC HOLDINGS INC,100.094,843.327,45
63422,2015,LAMR,LAMAR ADVERTISING CO  -CL A,374.262,3391.778,60
63447,2015,GES,GUESS INC,17.493,1538.748,25
63454,2015,AWRE,AWARE INC,3.872,63.619,45
63456,2015,CSV,CARRIAGE SERVICES INC,50.996,837.353,25
63477,2015,BAESY,BAE SYSTEMS PLC,1633.856,29614.392,20
63490,2015,BIOS,BIOSCRIP INC,-11.392,546.505,35
63495,2015,WGRP,WILLBROS GROUP INC,-46.455,445.608,20
63501,2015,ETFC,E TRADE FINANCIAL CORP,782,45427,40
63520,2015,TACT,TRANSACT TECHNOLOGIES INC,4.443,32.569,45
63527,2015,SRCL,STERICYCLE INC,661.979,7077.45,20
63531,2015,MVIS,MICROVISION INC,-14.551,14.042,45
63538,2015,SNBC,SUN BANCORP INC/NJ,15.11,2210.584,40
63541,2015,MMAC,MMA CAPITAL MGMT LLC,-8.594,599.071,40
63543,2015,SGB,SOUTHWEST GEORGIA FINL CORP,7.294,414.855,40
63546,2015,SSREY,SWISS RE LTD,5765,196135,40
63562,2015,AEZS,AETERNA ZENTARIS INC,-33.952,51.498,35
63590,2015,BKRIY,BANK OF IRELAND GROUP PLC,2188.088,142209.464,40
63593,2015,QEPC,QEP CO INC,7.586,141.538,25
63596,2015,WLFC,WILLIS LEASE FINANCE CORP,60.011,1308.577,20
63605,2015,CPN,CALPINE CORP,829,18833,55
63639,2015,OCN,OCWEN FINANCIAL CORP,702.051,7404.809,40
63643,2015,ANF,ABERCROMBIE & FITCH  -CL A,84.631,2433.039,25
63645,2015,ENDP,ENDO INTERNATIONAL PLC,720.83,19350.336,35
63650,2015,SPPI,SPECTRUM PHARMACEUTICALS INC,-35.683,421.22,35
63651,2015,RSTI,ROFIN SINAR TECHNOLOGIES INC,56.029,706.491,45
63667,2015,EDGW,EDGEWATER TECHNOLOGY INC,2.986,107.424,45
63669,2015,5952B,UNIVISION COMMUNICATIONS INC,1075.8,10126.4,25
63687,2015,CFCB,CENTRUE FINANCIAL CORP,13.443,961.218,40
63698,2015,ERS,EMPIRE RESOURCES INC,8.336,248.536,20
63700,2015,ATRS,ANTARES PHARMA INC,-20.462,84.562,35
63708,2015,DVD,DOVER MOTORSPORTS INC,5.981,82.448,25
63718,2015,BXLC,BEXIL CORP,-1.986,18.913,40
63721,2015,HFBK,HARFORD BANK ABERDEEN/MD,5.883,315.69,40
63724,2015,NCI,NAVIGANT CONSULTING INC,82.227,1015.896,20
63725,2015,WTBA,WEST BANCORPORATION INC,40.416,1748.64,40
63734,2015,9625A,VOYA RETIREMENT INS &ANNUITY,226.1,90769.6,40
63736,2015,9627A,HARTFORD LIFE INSURANCE CO,434,175350,40
63737,2015,AEG1,TRANSAMERICA ADVISORS LIFE,8.94,9165.935,40
63739,2015,BJRI,BJ'S RESTAURANTS INC,63.06,681.665,25
63759,2015,SCRYY,SCOR SE,1152.14,45178.87,40
63763,2015,HIBB,HIBBETT SPORTS INC,112.004,442.372,25
